INDEX,rubro,articulo,cantidad,final,costo,neto,margen,IVA,ganancia
1420,levite (310),Agua Villavicencio 1500cc,246.0,41430,26729.032258064515,34239.669421487604,55,0.21,14701.0
1421,levite (310),Brio Manzana 1.5l,113.0,12720,8206.451612903225,10512.396694214876,55,0.21,4514.0
1422,levite (310),Brio Naranja 1.5L,96.0,11300,7290.322580645161,9338.842975206611,55,0.21,4010.0
1423,levite (310),Brio Pomelo 1.5,162.0,18830,12148.387096774193,15561.98347107438,55,0.21,6682.0
1424,levite (310),Levite 500ml Pomelo,1.0,130,83.87096774193549,107.43801652892563,55,0.21,46.0
1425,levite (310),Levite Anana 1500cc,7.0,1280,825.8064516129032,1057.8512396694216,55,0.21,454.0
1426,levite (310),levite cero de pomelo 1.5,6.0,1920,1238.7096774193549,1586.7768595041323,55,0.21,681.0
1427,levite (310),Levite Cero Naranja 500 ml,12.0,1200,774.1935483870967,991.7355371900827,55,0.21,426.0
1428,levite (310),Levite FIZZ limon 575 ml,42.0,4750,3064.516129032258,3925.619834710744,55,0.21,1685.0
1429,levite (310),levite fizz pomelo 575ml,46.0,5590,3606.451612903226,4619.834710743802,55,0.21,1984.0
1430,levite (310),levite fizz sabor pomelo  2.25l,6.0,1140,735.483870967742,942.1487603305785,55,0.21,405.0
1431,levite (310),Levite mango-naranja 1.5 lts,1.0,120,77.41935483870968,99.17355371900827,55,0.21,43.0
1432,levite (310),Levite Manzana 1500cc,161.0,37830,24406.451612903224,31264.462809917357,55,0.21,13424.0
1433,levite (310),Levite Manzana 500,152.0,18550,11967.741935483871,15330.578512396694,55,0.21,6582.0
1434,levite (310),Levite Naranja 1500cc,114.0,26180,16890.32258064516,21636.363636363636,55,0.21,9290.0
1435,levite (310),Levite Naranja 500c,78605939.0,-2147483648,-1385473321.2903225,-1774779874.3801653,55,0.21,-762010327.0
1436,levite (310),Levite Pera 1500cc,134.0,29560,19070.967741935485,24429.752066115703,55,0.21,10489.0
1437,levite (310),levite pera zero 500cc,88.0,9620,6206.451612903225,7950.4132231404965,55,0.21,3414.0
1438,levite (310),Levite Pomelo 1500cc,184.0,43240,27896.774193548386,35735.53719008264,55,0.21,15343.0
1439,levite (310),Levite Pomelo 500ml,153.0,17940,11574.193548387097,14826.446280991737,55,0.21,6366.0
1440,levite (310),Levite Pomelo Cero 500c,28.0,3600,2322.5806451612902,2975.2066115702482,55,0.21,1277.0
1441,levite (310),levite sabor mango 500c,40.0,5820,3754.838709677419,4809.917355371901,55,0.21,2065.0
1442,levite (310),Patrichs Noir,4.0,990,638.7096774193549,818.1818181818182,55,0.21,351.0
1443,levite (310),Ser Citrus 1.5lts,14.0,2540,1638.7096774193549,2099.1735537190084,55,0.21,901.0
1444,levite (310),Ser Limon 1.5lts,11.0,2010,1296.774193548387,1661.1570247933885,55,0.21,713.0
1445,levite (310),Villa del Sur 600cc,197.0,19320,12464.516129032258,15966.94214876033,55,0.21,6855.0
1446,levite (310),villavicencio 500cc,134.0,15650,10096.774193548386,12933.88429752066,55,0.21,5553.0
1447,levite (310),Villavicencio soda 1.5,1.0,85,54.83870967741935,70.24793388429752,55,0.21,30.0
1448,levite (310),Villavicencio Sport 750cc,196.0,32450,20935.483870967742,26818.18181818182,55,0.21,11515.0
1449,levite (310),We Ser Citrus 500ml,26.0,2540,1638.7096774193549,2099.1735537190084,55,0.21,901.0
1450,levite (310),We Ser Lemon 500ml,37.0,3820,2464.516129032258,3157.0247933884298,55,0.21,1355.0
1451,pedrin (25),batatas fritas clasicas 70g,4.0,860,554.8387096774194,710.7438016528926,55,0.21,305.0
1452,pedrin (25),Conitos pedrin 70g,1.0,50,32.25806451612903,41.32231404958678,55,0.21,18.0
1453,pedrin (25),Copos Pedrin 80g,30.0,6080,3922.5806451612902,5024.793388429753,55,0.21,2157.0
1454,pedrin (25),Mani Pedrin Pelados Salados 150g,73.0,13280,8567.741935483871,10975.20661157025,55,0.21,4712.0
1455,pedrin (25),MANI SALADO CON PIEL sin culpa,2.0,140,90.32258064516128,115.70247933884298,55,0.21,50.0
1456,pedrin (25),Nachos Pedrin 250 g,8.0,2400,1548.3870967741934,1983.4710743801654,55,0.21,852.0
1457,pedrin (25),Palitos Air3full Cheddar,14.0,2040,1316.1290322580644,1685.9504132231405,55,0.21,724.0
1458,pedrin (25),Papas Pedrin 70g,27.0,5910,3812.9032258064517,4884.297520661157,55,0.21,2097.0
1459,pedrin (25),Papas Pedrin cebollas a la crema 70g,53.0,11250,7258.064516129032,9297.520661157025,55,0.21,3992.0
1460,pedrin (25),Papas Pedrin Saborizada Jamon,24.0,4720,3045.1612903225805,3900.826446280992,55,0.21,1675.0
1461,pedrin (25),Papas Pehuamar 180g acanalada,3.0,450,290.3225806451613,371.90082644628103,55,0.21,160.0
1462,pedrin (25),pedrin Nachos  90g,7.0,1290,832.258064516129,1066.1157024793388,55,0.21,458.0
1463,pedrin (25),Pedrin palitos 80g,50.0,5295,3416.1290322580644,4376.033057851239,55,0.21,1879.0
1464,pedrin (25),Pedrin papas provenzal 70 grs,16.0,4260,2748.3870967741937,3520.6611570247933,55,0.21,1512.0
1465,pedrin (25),snacks surtidos 120gr,8.0,2370,1529.032258064516,1958.6776859504132,55,0.21,841.0
1466,pepsi (309),7up 1500 cc,144.0,36970,23851.612903225807,30553.719008264463,55,0.21,13118.0
1467,pepsi (309),"7up 2,25 L",23.0,7700,4967.741935483871,6363.636363636364,55,0.21,2732.0
1468,pepsi (309),7UP 250 cc,36.0,3805,2454.8387096774195,3144.628099173554,55,0.21,1350.0
1469,pepsi (309),7up 2L Retornable,28.0,6080,3922.5806451612902,5024.793388429753,55,0.21,2157.0
1470,pepsi (309),7up 500cc,159.0,20410,13167.741935483871,16867.76859504132,55,0.21,7242.0
1471,pepsi (309),7UP Free 1.500cc,89.0,25360,16361.290322580644,20958.677685950413,55,0.21,8999.0
1472,pepsi (309),7UP Free 500cc,59.0,6770,4367.741935483871,5595.0413223140495,55,0.21,2402.0
1473,pepsi (309),7up sin azucar lata,45.0,5240,3380.6451612903224,4330.578512396694,55,0.21,1859.0
1474,pepsi (309),Agua Ecco de los Andes 500cc,13.0,1040,670.9677419354839,859.504132231405,55,0.21,369.0
1475,pepsi (309),Gatorade Berry 500cc,4.0,860,554.8387096774194,710.7438016528926,55,0.21,305.0
1476,pepsi (309),gatorade berry sin azucar 500ml,53.0,9480,6116.129032258064,7834.710743801653,55,0.21,3364.0
1477,pepsi (309),Gatorade Blue 1250,18.0,4980,3212.9032258064517,4115.702479338843,55,0.21,1767.0
1478,pepsi (309),Gatorade blue 750ml,12.0,3480,2245.1612903225805,2876.03305785124,55,0.21,1235.0
1479,pepsi (309),gatorade cool blue 300ml,10.0,800,516.1290322580645,661.1570247933885,55,0.21,284.0
1480,pepsi (309),Gatorade Cool Blue 500cc,76.0,18300,11806.451612903225,15123.966942148762,55,0.21,6494.0
1481,pepsi (309),Gatorade Frutas Tropicales 1.25cc,38.0,9890,6380.645161290322,8173.553719008265,55,0.21,3509.0
1482,pepsi (309),Gatorade Frutas Tropicales 473cc,1.0,130,83.87096774193549,107.43801652892563,55,0.21,46.0
1483,pepsi (309),gatorade frutas tropicales 750ml,9.0,2610,1683.8709677419354,2157.0247933884298,55,0.21,926.0
1484,pepsi (309),gatorade frutos tropicales 500,56.0,9860,6361.290322580645,8148.760330578512,55,0.21,3499.0
1485,pepsi (309),Gatorade Lima Limon 500cc,9.0,1085,700.0,896.6942148760331,55,0.21,385.0
1486,pepsi (309),Gatorade Limon sin azucar 500cc,17.0,3860,2490.322580645161,3190.0826446280994,55,0.21,1370.0
1487,pepsi (309),Gatorade Manzana 1.250 cc,38.0,9900,6387.096774193548,8181.818181818182,55,0.21,3513.0
1488,pepsi (309),Gatorade Manzana 500cc,124.0,26760,17264.516129032258,22115.702479338845,55,0.21,9495.0
1489,pepsi (309),gatorade manzana 750cc,38.0,9280,5987.096774193548,7669.421487603306,55,0.21,3293.0
1490,pepsi (309),Gatorade Naranja 1250cc,24.0,7500,4838.709677419355,6198.347107438017,55,0.21,2661.0
1491,pepsi (309),Gatorade Naranja 473 ml,5.0,1090,703.2258064516129,900.8264462809917,55,0.21,387.0
1492,pepsi (309),Gatorade Naranja 500cc,74.0,16810,10845.16129032258,13892.561983471074,55,0.21,5965.0
1493,pepsi (309),gatorade sin azucar naranja 500ml,58.0,11300,7290.322580645161,9338.842975206611,55,0.21,4010.0
1494,pepsi (309),Gatorade uva 500 ml,48.0,9760,6296.774193548387,8066.115702479339,55,0.21,3463.0
1495,pepsi (309),Guaraná Antartica 1.5l,97.0,22100,14258.064516129032,18264.462809917357,55,0.21,7842.0
1496,pepsi (309),H2O Citrus 1.500cc,53.0,14220,9174.193548387097,11752.066115702479,55,0.21,5046.0
1497,pepsi (309),H2O Citrus 500cc,68.0,9100,5870.967741935484,7520.661157024793,55,0.21,3229.0
1498,pepsi (309),H2O Limoneto 1500cc,56.0,15560,10038.709677419354,12859.504132231405,55,0.21,5521.0
1499,pepsi (309),H2O Limoneto 2.25 cc,10.0,2500,1612.9032258064515,2066.115702479339,55,0.21,887.0
1500,pepsi (309),H2O Limoneto 500 cc,67.0,7830,5051.612903225806,6471.07438016529,55,0.21,2778.0
1501,pepsi (309),milinda lata 354ml,8.0,720,464.51612903225805,595.0413223140496,55,0.21,255.0
1502,pepsi (309),Mirinda 1.5l,36.0,8540,5509.677419354839,7057.851239669421,55,0.21,3030.0
1503,pepsi (309),Mirinda 250cc,52.0,4080,2632.258064516129,3371.900826446281,55,0.21,1448.0
1504,pepsi (309),Mirinda Naranja 1.5 lt,7.0,1830,1180.6451612903224,1512.396694214876,55,0.21,649.0
1505,pepsi (309),mirinda naranja 500cc,35.0,3950,2548.3870967741937,3264.4628099173556,55,0.21,1402.0
1506,pepsi (309),Papas pehuamar 180g,6.0,900,580.6451612903226,743.8016528925621,55,0.21,319.0
1507,pepsi (309),Paso de los Toros Pomelo 1500cc,137.0,35570,22948.387096774193,29396.694214876035,55,0.21,12622.0
1508,pepsi (309),Paso de los toros pomelo 250,143.0,11280,7277.419354838709,9322.314049586777,55,0.21,4003.0
1509,pepsi (309),Paso de los Toros Pomelo 269ml,79.0,8320,5367.741935483871,6876.03305785124,55,0.21,2952.0
1510,pepsi (309),Paso de los Toros Pomelo 500cc,101.0,12960,8361.290322580646,10710.743801652892,55,0.21,4599.0
1511,pepsi (309),Paso de los toros pomelo light 500 ml,41.0,5360,3458.064516129032,4429.752066115702,55,0.21,1902.0
1512,pepsi (309),paso de los toros pomelo sin azucar,38.0,7600,4903.225806451613,6280.99173553719,55,0.21,2697.0
1513,pepsi (309),paso de los toros pomelo sin azucar 1.5 lts,26.0,8340,5380.645161290322,6892.561983471074,55,0.21,2959.0
1514,pepsi (309),paso de los toros por 2lt y cuarto,5.0,1600,1032.258064516129,1322.314049586777,55,0.21,568.0
1515,pepsi (309),Paso de los Toros Tónica 1.500 cc,134.0,32860,21200.0,27157.02479338843,55,0.21,11660.0
1516,pepsi (309),Paso de los toros Tonica Lata 269ml,57.0,5940,3832.258064516129,4909.090909090909,55,0.21,2108.0
1517,pepsi (309),Pepsi 1.500cc,307.0,77370,49916.12903225806,63942.14876033058,55,0.21,27454.0
1518,pepsi (309),Pepsi 2.25cc,41.0,14370,9270.967741935483,11876.03305785124,55,0.21,5099.0
1519,pepsi (309),Pepsi 250 cc,216.0,15690,10122.58064516129,12966.94214876033,55,0.21,5567.0
1520,pepsi (309),Pepsi 2L Retornable,117.0,29210,18845.16129032258,24140.495867768597,55,0.21,10365.0
1521,pepsi (309),Pepsi 500cc,392.0,50050,32290.32258064516,41363.63636363637,55,0.21,17760.0
1522,pepsi (309),pepsi black 1500 cc,145.0,32550,21000.0,26900.826446280993,55,0.21,11550.0
1523,pepsi (309),Pepsi Black 2L Retornable,7.0,1330,858.0645161290322,1099.1735537190084,55,0.21,472.0
1524,pepsi (309),Pepsi lata,223.0,24060,15522.58064516129,19884.29752066116,55,0.21,8537.0
1525,pepsi (309),Pepsi zero 250 cc,99.0,6900,4451.612903225806,5702.479338842975,55,0.21,2448.0
1526,pepsi (309),pepsi zero azucar 500 cc,109.0,14840,9574.193548387097,12264.462809917355,55,0.21,5266.0
1527,pepsi (309),Pepsi zero lata,53.0,6210,4006.451612903226,5132.231404958678,55,0.21,2204.0
1528,pepsi (309),Pepsi/7UP/Mirinda/Paso 350 cc,1.0,50,32.25806451612903,41.32231404958678,55,0.21,18.0
1529,perfumeria (16),acondicionador dove oleo nutricion 200 ml,6.0,1890,1219.3548387096773,1561.9834710743803,55,0.21,671.0
1530,perfumeria (16),acondicionador sedal crema balance 190ml,4.0,800,516.1290322580645,661.1570247933885,55,0.21,284.0
1531,perfumeria (16),actron 600 unidad,106.0,9710,6264.516129032258,8024.793388429753,55,0.21,3445.0
1532,perfumeria (16),Ala matic 800,1.0,220,141.93548387096774,181.8181818181818,55,0.21,78.0
1533,perfumeria (16),Ala regular lavado a mano 800g,3.0,840,541.9354838709677,694.2148760330579,55,0.21,298.0
1534,perfumeria (16),Alcohol 70% 500ml,1.0,120,77.41935483870968,99.17355371900827,55,0.21,43.0
1535,perfumeria (16),alcohol en gel rexona antibacterial 300ml,2.0,590,380.64516129032256,487.603305785124,55,0.21,209.0
1536,perfumeria (16),alcohol san igino  500ml,28.0,4875,3145.1612903225805,4028.9256198347107,55,0.21,1730.0
1537,perfumeria (16),Alikal sobre,92.0,8610,5554.8387096774195,7115.702479338843,55,0.21,3055.0
1538,perfumeria (16),always suave amarillas x8 toallas,2.0,420,270.96774193548384,347.10743801652893,55,0.21,149.0
1539,perfumeria (16),ASPIRINA x 14 unidad,2.0,120,77.41935483870968,99.17355371900827,55,0.21,43.0
1540,perfumeria (16),AXE black desodorante 48hs,6.0,1755,1132.258064516129,1450.4132231404958,55,0.21,623.0
1541,perfumeria (16),axe collision  48hs,2.0,540,348.38709677419354,446.2809917355372,55,0.21,192.0
1542,perfumeria (16),Axe gold,1.0,180,116.12903225806451,148.7603305785124,55,0.21,64.0
1543,perfumeria (16),AXE musk desodorante,5.0,1790,1154.8387096774193,1479.3388429752067,55,0.21,635.0
1544,perfumeria (16),Bic Comfort 3 Prestobarba,13.0,1540,993.5483870967741,1272.7272727272727,55,0.21,546.0
1545,perfumeria (16),Broches 12 unidades el coloso,1.0,110,70.96774193548387,90.9090909090909,55,0.21,39.0
1546,perfumeria (16),Buscapina,28.0,2110,1361.2903225806451,1743.801652892562,55,0.21,749.0
1547,perfumeria (16),Cepillo de dientes closeup,10.0,1410,909.6774193548387,1165.2892561983472,55,0.21,500.0
1548,perfumeria (16),Cepillos De Dientes colgate,11.0,1100,709.6774193548387,909.0909090909091,55,0.21,390.0
1549,perfumeria (16),Cepillos De Dientes oral B,2.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
1550,perfumeria (16),Close Up Dentifrico 90g menta,7.0,1660,1070.967741935484,1371.9008264462811,55,0.21,589.0
1551,perfumeria (16),close up dentrifico accion profunda 99g,6.0,1440,929.0322580645161,1190.0826446280992,55,0.21,511.0
1552,perfumeria (16),Close up Mentol 90g,21.0,5165,3332.258064516129,4268.5950413223145,55,0.21,1833.0
1553,perfumeria (16),closeup accion profunda red hot 90g,2.0,640,412.9032258064516,528.9256198347108,55,0.21,227.0
1554,perfumeria (16),Colgate Herbal 90gr,7.0,2310,1490.3225806451612,1909.0909090909092,55,0.21,820.0
1555,perfumeria (16),crema dental Odol 70g,6.0,900,580.6451612903226,743.8016528925621,55,0.21,319.0
1556,perfumeria (16),Curitas Elasticas indivual,2.0,6,3.8709677419354835,4.958677685950414,55,0.21,2.0
1557,perfumeria (16),Curitas elasticas paquete,42.0,4230,2729.032258064516,3495.8677685950415,55,0.21,1501.0
1558,perfumeria (16),Desodorante Axe fusion,1.0,250,161.29032258064515,206.61157024793388,55,0.21,89.0
1559,perfumeria (16),desodorante de ambiente glade CARISIAS ALGODON,1.0,350,225.80645161290323,289.25619834710744,55,0.21,124.0
1560,perfumeria (16),desodorante de ambiente glade I LOVE YOU,1.0,350,225.80645161290323,289.25619834710744,55,0.21,124.0
1561,perfumeria (16),desodorante de ambiente glade LIMON,3.0,1050,677.4193548387096,867.7685950413223,55,0.21,373.0
1562,perfumeria (16),desodorante dove aroma de pera y aloe 48h,2.0,710,458.06451612903226,586.7768595041323,55,0.21,252.0
1563,perfumeria (16),Desodorante Dove beauty finish,1.0,190,122.58064516129032,157.02479338842977,55,0.21,67.0
1564,perfumeria (16),Desodorante Dove granada y verbena,2.0,420,270.96774193548384,347.10743801652893,55,0.21,149.0
1565,perfumeria (16),desodorante dove original,14.0,5460,3522.5806451612902,4512.396694214876,55,0.21,1937.0
1566,perfumeria (16),desodorante rexona men hombre 72hs,9.0,2870,1851.6129032258063,2371.900826446281,55,0.21,1018.0
1567,perfumeria (16),desodorante rexona men V8 72hs,3.0,1100,709.6774193548387,909.0909090909091,55,0.21,390.0
1568,perfumeria (16),desodorante rexona nutritive 72hs,2.0,680,438.7096774193548,561.9834710743802,55,0.21,241.0
1569,perfumeria (16),Detergente Ala Plus con colageno 750,1.0,120,77.41935483870968,99.17355371900827,55,0.21,43.0
1570,perfumeria (16),Detergente Ala Plus Frutas Citricas 750ml,1.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
1571,perfumeria (16),detergente ala ultra 300ml,1.0,100,64.51612903225806,82.64462809917356,55,0.21,35.0
1572,perfumeria (16),detergente ala ultra limon 300ml,1.0,100,64.51612903225806,82.64462809917356,55,0.21,35.0
1573,perfumeria (16),detergente cif active gel menta y limon 300cc,3.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
1574,perfumeria (16),Dove Acondicionador 200ml Reconstruccion,2.0,700,451.61290322580646,578.5123966942149,55,0.21,248.0
1575,perfumeria (16),Dove acondicionador cabello debil 200ml,3.0,675,435.48387096774195,557.8512396694215,55,0.21,240.0
1576,perfumeria (16),Dove original rollon,5.0,1880,1212.9032258064515,1553.719008264463,55,0.21,667.0
1577,perfumeria (16),Dove recontrucción completa shampoo 200ml,4.0,1190,767.741935483871,983.4710743801653,55,0.21,422.0
1578,perfumeria (16),Dove Shampoo óleo nutrición superior 200ml,3.0,1050,677.4193548387096,867.7685950413223,55,0.21,373.0
1579,perfumeria (16),el coloso esponja acero,14.0,840,541.9354838709677,694.2148760330579,55,0.21,298.0
1580,perfumeria (16),espirales raid x 4 unidades,7.0,330,212.90322580645162,272.72727272727275,55,0.21,117.0
1581,perfumeria (16),espuma de afeitar gillette,2.0,250,161.29032258064515,206.61157024793388,55,0.21,89.0
1582,perfumeria (16),Gillette Prestobarba,36.0,5580,3600.0,4611.570247933884,55,0.21,1980.0
1583,perfumeria (16),Gillette Prestobarba 3,1.0,100,64.51612903225806,82.64462809917356,55,0.21,35.0
1584,perfumeria (16),Gillette Prestobarba x2,16.0,2850,1838.7096774193549,2355.3719008264466,55,0.21,1011.0
1585,perfumeria (16),Glade Caricias de bebe 299g,1.0,230,148.38709677419354,190.0826446280992,55,0.21,82.0
1586,perfumeria (16),Ibu 600  x unidad,173.0,5180,3341.935483870968,4280.99173553719,55,0.21,1838.0
1587,perfumeria (16),jabon de tocador suave flores blancas x3,1.0,120,77.41935483870968,99.17355371900827,55,0.21,43.0
1588,perfumeria (16),jabon de tocador suave pepino y aloe x3,2.0,240,154.83870967741936,198.34710743801654,55,0.21,85.0
1589,perfumeria (16),Jabon Dove 90g,6.0,740,477.41935483870964,611.5702479338843,55,0.21,263.0
1590,perfumeria (16),Jabon Dove original 90g,6.0,1230,793.5483870967741,1016.5289256198347,55,0.21,436.0
1591,perfumeria (16),jabon en polvo ala,3.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
1592,perfumeria (16),jabon en polvo ala  matric 800g,6.0,1780,1148.3870967741934,1471.0743801652893,55,0.21,632.0
1593,perfumeria (16),Jabon liquido Granby 800ml,8.0,1010,651.6129032258065,834.7107438016529,55,0.21,358.0
1594,perfumeria (16),jabon liquido Suave frutos rojos 220ml,2.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
1595,perfumeria (16),jabon lux flor de vainilla 125g,2.0,160,103.2258064516129,132.2314049586777,55,0.21,57.0
1596,perfumeria (16),Jabon Lux Jazmin 125g,8.0,840,541.9354838709677,694.2148760330579,55,0.21,298.0
1597,perfumeria (16),jabon lux lirio azul 125g,3.0,340,219.3548387096774,280.9917355371901,55,0.21,121.0
1598,perfumeria (16),Jabon Lux Orquidea Negra 125g,4.0,240,154.83870967741936,198.34710743801654,55,0.21,85.0
1599,perfumeria (16),LIFEBUOY jabon liquido para manos sache 220ml,3.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
1600,perfumeria (16),Lina con alas,81.0,11360,7329.032258064516,9388.429752066117,55,0.21,4031.0
1601,perfumeria (16),Lisoform original 300g 60cm3 gratis,3.0,840,541.9354838709677,694.2148760330579,55,0.21,298.0
1602,perfumeria (16),LIVOPEN repelente de insectos 133g,3.0,1475,951.6129032258065,1219.0082644628098,55,0.21,523.0
1603,perfumeria (16),Minora II plus,15.0,1400,903.2258064516129,1157.0247933884298,55,0.21,497.0
1604,perfumeria (16),nosotras diarios  x20,3.0,510,329.0322580645161,421.4876033057851,55,0.21,181.0
1605,perfumeria (16),nosotras tampones  8 regulares,6.0,1320,851.6129032258065,1090.909090909091,55,0.21,468.0
1606,perfumeria (16),odorono jabon de tocador 200g,7.0,1120,722.5806451612902,925.6198347107438,55,0.21,397.0
1607,perfumeria (16),Off crema x 60g,3.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
1608,perfumeria (16),off family 131g,4.0,2490,1606.4516129032259,2057.8512396694214,55,0.21,884.0
1609,perfumeria (16),OFF Family Repelente Aerosol 127g,3.0,1050,677.4193548387096,867.7685950413223,55,0.21,373.0
1610,perfumeria (16),Pantene acondicionador sobre 10ml,5.0,100,64.51612903225806,82.64462809917356,55,0.21,35.0
1611,perfumeria (16),Pantene shampoo,20.0,400,258.06451612903226,330.57851239669424,55,0.21,142.0
1612,perfumeria (16),Pañuelos Candela,175.0,8690,5606.451612903225,7181.818181818182,55,0.21,3084.0
1613,perfumeria (16),Pañuelos Descartables campanita,47.0,2350,1516.1290322580644,1942.1487603305786,55,0.21,834.0
1614,perfumeria (16),Pañuelos Elite,22.0,660,425.80645161290323,545.4545454545455,55,0.21,234.0
1615,perfumeria (16),Pañuelos Manhattan,102.0,3330,2148.3870967741937,2752.0661157024792,55,0.21,1182.0
1616,perfumeria (16),papel higienico felpita  x 4,192.0,48200,31096.774193548386,39834.710743801654,55,0.21,17103.0
1617,perfumeria (16),paracetamol x unidad,31.0,310,200.0,256.198347107438,55,0.21,110.0
1618,perfumeria (16),Pasta ORAL B 70g,2.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
1619,perfumeria (16),patrichs air fragance,2.0,470,303.22580645161287,388.4297520661157,55,0.21,167.0
1620,perfumeria (16),Patrichs Deodorant,2.0,420,270.96774193548384,347.10743801652893,55,0.21,149.0
1621,perfumeria (16),Perfumina Poett Bebe 900cm,8.0,1390,896.7741935483871,1148.7603305785124,55,0.21,493.0
1622,perfumeria (16),perfumina suiza limon 900ml,4.0,400,258.06451612903226,330.57851239669424,55,0.21,142.0
1623,perfumeria (16),perfumina suiza pinos patagonicos 900ml,2.0,200,129.03225806451613,165.28925619834712,55,0.21,71.0
1624,perfumeria (16),prestobarba 2 hojas BIC,3.0,180,116.12903225806451,148.7603305785124,55,0.21,64.0
1625,perfumeria (16),Prestobarba gillette 3 filos x2,2.0,980,632.258064516129,809.9173553719008,55,0.21,348.0
1626,perfumeria (16),Rexona active emotion,8.0,3460,2232.258064516129,2859.504132231405,55,0.21,1228.0
1627,perfumeria (16),Rexona Cotton dry 72hs,3.0,1020,658.0645161290322,842.9752066115702,55,0.21,362.0
1628,perfumeria (16),Rexona cotton jabon de tocador  125g,9.0,1030,664.516129032258,851.2396694214876,55,0.21,365.0
1629,perfumeria (16),rexona deo men xtraccol  72hs,1.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
1630,perfumeria (16),rexona desodorante antib. 10x 72hs 150ml,1.0,380,245.16129032258064,314.04958677685954,55,0.21,135.0
1631,perfumeria (16),Rexona Futbol fanatics,1.0,360,232.25806451612902,297.5206611570248,55,0.21,128.0
1632,perfumeria (16),rexona mujer invisible 72hs,2.0,680,438.7096774193548,561.9834710743802,55,0.21,241.0
1633,perfumeria (16),Rexona Odorono 48g,1.0,240,154.83870967741936,198.34710743801654,55,0.21,85.0
1634,perfumeria (16),Rexona Odorono 60g,5.0,850,548.3870967741935,702.4793388429753,55,0.21,302.0
1635,perfumeria (16),rexona rollon mujer 50ml  48h,5.0,1185,764.516129032258,979.3388429752066,55,0.21,420.0
1636,perfumeria (16),Sahmpo sedal 10ml,20.0,400,258.06451612903226,330.57851239669424,55,0.21,142.0
1637,perfumeria (16),schick xtreme 3,3.0,350,225.80645161290323,289.25619834710744,55,0.21,124.0
1638,perfumeria (16),sedal acondicionador bomba detox 340ml,3.0,1020,658.0645161290322,842.9752066115702,55,0.21,362.0
1639,perfumeria (16),sedal acondicionador ceramidas 340ml,5.0,1575,1016.1290322580645,1301.6528925619834,55,0.21,559.0
1640,perfumeria (16),Sedal acondicionar 10ml,10.0,300,193.54838709677418,247.93388429752068,55,0.21,106.0
1641,perfumeria (16),Sedal Ceramidas 190 ml Acondicionador,7.0,1580,1019.3548387096774,1305.7851239669421,55,0.21,561.0
1642,perfumeria (16),Sedal Ceramidas 190ml Shampoo,2.0,400,258.06451612903226,330.57851239669424,55,0.21,142.0
1643,perfumeria (16),sedal ceramidas shampoo,2.0,700,451.61290322580646,578.5123966942149,55,0.21,248.0
1644,perfumeria (16),Sedal ceramides acondicionar,6.0,1320,851.6129032258065,1090.909090909091,55,0.21,468.0
1645,perfumeria (16),sedal shampoo acido hialuronico + vitamina A 190ml,3.0,630,406.4516129032258,520.6611570247934,55,0.21,224.0
1646,perfumeria (16),Sedal shampoo en sobre,59.0,1190,767.741935483871,983.4710743801653,55,0.21,422.0
1647,perfumeria (16),Sedal shampoo restauracion instantanea 190ml,3.0,660,425.80645161290323,545.4545454545455,55,0.21,234.0
1648,perfumeria (16),sedal shampoo restauracion instantanea 340ml,5.0,1570,1012.9032258064516,1297.5206611570247,55,0.21,557.0
1649,perfumeria (16),sedal sobrecito 10ml acondicionador,21.0,420,270.96774193548384,347.10743801652893,55,0.21,149.0
1650,perfumeria (16),shampoo dove cabello dañado,5.0,1250,806.4516129032257,1033.0578512396694,55,0.21,444.0
1651,perfumeria (16),shampoo sedal co-creations 190ml,4.0,910,587.0967741935484,752.0661157024794,55,0.21,323.0
1652,perfumeria (16),shampoo sedal crema balance,1.0,130,83.87096774193549,107.43801652892563,55,0.21,46.0
1653,perfumeria (16),shampoo sedal crema balance  340ml,2.0,560,361.2903225806451,462.8099173553719,55,0.21,199.0
1654,perfumeria (16),Shampoo sedal repuesto económico,1.0,150,96.77419354838709,123.96694214876034,55,0.21,53.0
1655,perfumeria (16),suavizante para ropa vivere 900ml,2.0,600,387.09677419354836,495.86776859504135,55,0.21,213.0
1656,perfumeria (16),TAFIROL medicamiento x unidad,31.0,935,603.2258064516129,772.7272727272727,55,0.21,332.0
1657,perfumeria (16),toallas con alas always x 8,3.0,320,206.4516129032258,264.4628099173554,55,0.21,114.0
1658,perfumeria (16),toallitas calipso  diarios,6.0,740,477.41935483870964,611.5702479338843,55,0.21,263.0
1659,perfumeria (16),Toallitas Calipso 16 normal,8.0,1120,722.5806451612902,925.6198347107438,55,0.21,397.0
1660,perfumeria (16),Toallitas Calipso 8 normal,4.0,290,187.09677419354838,239.6694214876033,55,0.21,103.0
